datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,wday,hour,registered_prevPred_4,registered_prevPred_3,registered_prevPred_2,registered_prevPred_1,casual_prevPred_4,casual_prevPred_3,casual_prevPred_2,casual_prevPred_1,count_prevPred_4,count_prevPred_3,count_prevPred_2,count_prevPred_1
2012-06-06 09:00:00,2,1,2,1,22.96,26.515,60,6.0032,3.58351893845611,5.59471137960184,5.71702770140622,2012,6,6,4,9,3.63758615972639,5.11198778835654,6.27664348934164,6.45833828334479,0.693147180559945,2.07944154167984,2.83321334405622,3.46573590279973,3.66356164612965,5.15329159449778,6.30627528694802,6.50578406012823
2012-06-06 10:00:00,2,1,2,1,24.6,31.06,46,6.0032,4.02535169073515,5.00394630594546,5.31811999384422,2012,6,6,4,10,5.11198778835654,6.27664348934164,6.45833828334479,5.59471137960184,2.07944154167984,2.83321334405622,3.46573590279973,3.58351893845611,5.15329159449778,6.30627528694802,6.50578406012823,5.71702770140622
2012-06-06 11:00:00,2,1,2,1,25.42,31.06,43,6.0032,4.18965474202643,5.08759633523238,5.4249500174814,2012,6,6,4,11,6.27664348934164,6.45833828334479,5.59471137960184,5.00394630594546,2.83321334405622,3.46573590279973,3.58351893845611,4.02535169073515,6.30627528694802,6.50578406012823,5.71702770140622,5.31811999384422
2012-06-06 12:00:00,2,1,2,1,25.42,31.06,38,0,4.39444915467244,5.46383180502561,5.75574221358691,2012,6,6,4,12,6.45833828334479,5.59471137960184,5.00394630594546,5.08759633523238,3.46573590279973,3.58351893845611,4.02535169073515,4.18965474202643,6.50578406012823,5.71702770140622,5.31811999384422,5.4249500174814
2012-06-06 13:00:00,2,1,2,1,25.42,31.06,41,6.0032,4.30406509320417,5.44241771052179,5.71702770140622,2012,6,6,4,13,5.59471137960184,5.00394630594546,5.08759633523238,5.46383180502561,3.58351893845611,4.02535169073515,4.18965474202643,4.39444915467244,5.71702770140622,5.31811999384422,5.4249500174814,5.75574221358691
2012-06-06 14:00:00,2,1,2,1,26.24,31.06,38,0,4.71849887129509,5.25749537202778,5.71373280550937,2012,6,6,4,14,5.00394630594546,5.08759633523238,5.46383180502561,5.44241771052179,4.02535169073515,4.18965474202643,4.39444915467244,4.30406509320417,5.31811999384422,5.4249500174814,5.75574221358691,5.71702770140622
2012-06-06 15:00:00,2,1,2,1,26.24,31.06,38,0,4.33073334028633,5.42053499927229,5.70711026474888,2012,6,6,4,15,5.08759633523238,5.46383180502561,5.44241771052179,5.25749537202778,4.18965474202643,4.39444915467244,4.30406509320417,4.71849887129509,5.4249500174814,5.75574221358691,5.71702770140622,5.71373280550937
2012-06-06 16:00:00,2,1,2,1,26.24,31.06,41,8.9981,4.68213122712422,5.84643877505772,6.11589212548303,2012,6,6,4,16,5.46383180502561,5.44241771052179,5.25749537202778,5.42053499927229,4.39444915467244,4.30406509320417,4.71849887129509,4.33073334028633,5.75574221358691,5.71702770140622,5.71373280550937,5.70711026474888
2012-06-06 17:00:00,2,1,2,1,25.42,31.06,43,8.9981,4.29045944114839,6.48157712927643,6.58617165485467,2012,6,6,4,17,5.44241771052179,5.25749537202778,5.42053499927229,5.84643877505772,4.30406509320417,4.71849887129509,4.33073334028633,4.68213122712422,5.71702770140622,5.71373280550937,5.70711026474888,6.11589212548303
2012-06-06 18:00:00,2,1,2,3,24.6,31.06,53,12.998,4.55387689160054,6.53524127101366,6.6631326959908,2012,6,6,4,18,5.25749537202778,5.42053499927229,5.84643877505772,6.48157712927643,4.71849887129509,4.33073334028633,4.68213122712422,4.29045944114839,5.71373280550937,5.70711026474888,6.11589212548303,6.58617165485467
2012-06-06 19:00:00,2,1,2,1,22.96,26.515,73,19.9995,3.97029191355212,6.18826412308259,6.289715570909,2012,6,6,4,19,5.42053499927229,5.84643877505772,6.48157712927643,6.53524127101366,4.33073334028633,4.68213122712422,4.29045944114839,4.55387689160054,5.70711026474888,6.11589212548303,6.58617165485467,6.6631326959908
2012-06-06 20:00:00,2,1,2,1,22.14,25.76,73,19.0012,4.0943445622221,5.85793315448346,6.0137151560428,2012,6,6,4,20,5.84643877505772,6.48157712927643,6.53524127101366,6.18826412308259,4.68213122712422,4.29045944114839,4.55387689160054,3.97029191355212,6.11589212548303,6.58617165485467,6.6631326959908,6.289715570909
2012-06-06 21:00:00,2,1,2,1,22.14,25.76,73,11.0014,3.66356164612965,5.56452040732269,5.70044357339069,2012,6,6,4,21,6.48157712927643,6.53524127101366,6.18826412308259,5.85793315448346,4.29045944114839,4.55387689160054,3.97029191355212,4.0943445622221,6.58617165485467,6.6631326959908,6.289715570909,6.0137151560428
2012-06-06 22:00:00,2,1,2,1,21.32,25,77,6.0032,3.3322045101752,5.40267738187228,5.51745289646471,2012,6,6,4,22,6.53524127101366,6.18826412308259,5.85793315448346,5.56452040732269,4.55387689160054,3.97029191355212,4.0943445622221,3.66356164612965,6.6631326959908,6.289715570909,6.0137151560428,5.70044357339069
2012-06-06 23:00:00,2,1,2,1,21.32,25,77,0,2.63905732961526,4.70953020131233,4.82028156560504,2012,6,6,4,23,6.18826412308259,5.85793315448346,5.56452040732269,5.40267738187228,3.97029191355212,4.0943445622221,3.66356164612965,3.3322045101752,6.289715570909,6.0137151560428,5.70044357339069,5.51745289646471
2012-06-07 00:00:00,2,1,2,1,21.32,25,77,8.9981,2.30258509299405,3.93182563272433,4.0943445622221,2012,6,7,5,0,5.85793315448346,5.56452040732269,5.40267738187228,4.70953020131233,4.0943445622221,3.66356164612965,3.3322045101752,2.63905732961526,6.0137151560428,5.70044357339069,5.51745289646471,4.82028156560504
2012-06-07 01:00:00,2,1,2,1,21.32,25,77,11.0014,1.79175946922805,2.89037175789616,3.13549421592915,2012,6,7,5,1,5.56452040732269,5.40267738187228,4.70953020131233,3.93182563272433,3.66356164612965,3.3322045101752,2.63905732961526,2.30258509299405,5.70044357339069,5.51745289646471,4.82028156560504,4.0943445622221
2012-06-07 02:00:00,2,1,2,1,21.32,25,77,6.0032,0,2.56494935746154,2.56494935746154,2012,6,7,5,2,5.40267738187228,4.70953020131233,3.93182563272433,2.89037175789616,3.3322045101752,2.63905732961526,2.30258509299405,1.79175946922805,5.51745289646471,4.82028156560504,4.0943445622221,3.13549421592915
2012-06-07 03:00:00,2,1,2,1,20.5,24.24,77,7.0015,0,1.79175946922805,1.79175946922805,2012,6,7,5,3,4.70953020131233,3.93182563272433,2.89037175789616,2.56494935746154,2.63905732961526,2.30258509299405,1.79175946922805,0,4.82028156560504,4.0943445622221,3.13549421592915,2.56494935746154
2012-06-07 04:00:00,2,1,2,1,18.86,22.725,88,7.0015,0,1.94591014905531,1.94591014905531,2012,6,7,5,4,3.93182563272433,2.89037175789616,2.56494935746154,1.79175946922805,2.30258509299405,1.79175946922805,0,0,4.0943445622221,3.13549421592915,2.56494935746154,1.79175946922805
2012-06-07 05:00:00,2,1,2,1,19.68,23.485,82,6.0032,0,3.55534806148941,3.55534806148941,2012,6,7,5,5,2.89037175789616,2.56494935746154,1.79175946922805,1.94591014905531,1.79175946922805,0,0,0,3.13549421592915,2.56494935746154,1.79175946922805,1.94591014905531
2012-06-07 06:00:00,2,1,2,1,18.86,22.725,88,7.0015,1.79175946922805,5.11198778835654,5.14166355650266,2012,6,7,5,6,2.56494935746154,1.79175946922805,1.94591014905531,3.55534806148941,0,0,0,0,2.56494935746154,1.79175946922805,1.94591014905531,3.55534806148941
2012-06-07 07:00:00,2,1,2,1,20.5,24.24,82,11.0014,3.04452243772342,6.22851100359118,6.26720054854136,2012,6,7,5,7,1.79175946922805,1.94591014905531,3.55534806148941,5.11198778835654,0,0,0,1.79175946922805,1.79175946922805,1.94591014905531,3.55534806148941,5.14166355650266
2012-06-07 08:00:00,2,1,2,1,21.32,25,77,0,3.04452243772342,6.49526555593701,6.52502965784346,2012,6,7,5,8,1.94591014905531,3.55534806148941,5.11198778835654,6.22851100359118,0,0,1.79175946922805,3.04452243772342,1.94591014905531,3.55534806148941,5.14166355650266,6.26720054854136
2012-06-07 09:00:00,2,1,2,1,23.78,27.275,68,0,3.63758615972639,5.70711026474888,5.82304589548302,2012,6,7,5,9,3.55534806148941,5.11198778835654,6.22851100359118,6.49526555593701,0,1.79175946922805,3.04452243772342,3.04452243772342,3.55534806148941,5.14166355650266,6.26720054854136,6.52502965784346
2012-06-07 10:00:00,2,1,2,1,24.6,30.305,64,6.0032,4.04305126783455,5.04342511691925,5.35185813347607,2012,6,7,5,10,5.11198778835654,6.22851100359118,6.49526555593701,5.70711026474888,1.79175946922805,3.04452243772342,3.04452243772342,3.63758615972639,5.14166355650266,6.26720054854136,6.52502965784346,5.82304589548302
2012-06-07 11:00:00,2,1,2,1,27.06,31.06,47,15.0013,4.21950770517611,5.14166355650266,5.47227067367148,2012,6,7,5,11,6.22851100359118,6.49526555593701,5.70711026474888,5.04342511691925,3.04452243772342,3.04452243772342,3.63758615972639,4.04305126783455,6.26720054854136,6.52502965784346,5.82304589548302,5.35185813347607
2012-06-07 12:00:00,2,1,2,1,28.7,31.82,42,0,4.14313472639153,5.61677109766657,5.82008293035236,2012,6,7,5,12,6.49526555593701,5.70711026474888,5.04342511691925,5.14166355650266,3.04452243772342,3.63758615972639,4.04305126783455,4.21950770517611,6.52502965784346,5.82304589548302,5.35185813347607,5.47227067367148
2012-06-07 13:00:00,2,1,2,1,28.7,31.82,37,19.0012,4.18965474202643,5.52545293913178,5.75574221358691,2012,6,7,5,13,5.70711026474888,5.04342511691925,5.14166355650266,5.61677109766657,3.63758615972639,4.04305126783455,4.21950770517611,4.14313472639153,5.82304589548302,5.35185813347607,5.47227067367148,5.82008293035236
2012-06-07 14:00:00,2,1,2,1,29.52,32.575,37,16.9979,4.21950770517611,5.29330482472449,5.5834963087817,2012,6,7,5,14,5.04342511691925,5.14166355650266,5.61677109766657,5.52545293913178,4.04305126783455,4.21950770517611,4.14313472639153,4.18965474202643,5.35185813347607,5.47227067367148,5.82008293035236,5.75574221358691
2012-06-07 15:00:00,2,1,2,1,30.34,32.575,30,0,4.60517018598809,5.45958551414416,5.8111409929767,2012,6,7,5,15,5.14166355650266,5.61677109766657,5.52545293913178,5.29330482472449,4.21950770517611,4.14313472639153,4.18965474202643,4.21950770517611,5.47227067367148,5.82008293035236,5.75574221358691,5.5834963087817
2012-06-07 16:00:00,2,1,2,1,29.52,32.575,34,15.0013,4.35670882668959,5.96614673912369,6.1463292576689,2012,6,7,5,16,5.61677109766657,5.52545293913178,5.29330482472449,5.45958551414416,4.14313472639153,4.18965474202643,4.21950770517611,4.60517018598809,5.82008293035236,5.75574221358691,5.5834963087817,5.8111409929767
2012-06-07 17:00:00,2,1,2,1,29.52,32.575,34,16.9979,4.52178857704904,6.65801104587075,6.76849321164863,2012,6,7,5,17,5.52545293913178,5.29330482472449,5.45958551414416,5.96614673912369,4.18965474202643,4.21950770517611,4.60517018598809,4.35670882668959,5.75574221358691,5.5834963087817,5.8111409929767,6.1463292576689
2012-06-07 18:00:00,2,1,2,1,28.7,31.82,34,19.0012,4.70953020131233,6.55677835615804,6.70196036600254,2012,6,7,5,18,5.29330482472449,5.45958551414416,5.96614673912369,6.65801104587075,4.21950770517611,4.60517018598809,4.35670882668959,4.52178857704904,5.5834963087817,5.8111409929767,6.1463292576689,6.76849321164863
2012-06-07 19:00:00,2,1,2,1,28.7,31.82,34,19.0012,4.18965474202643,6.28785856016178,6.40191719672719,2012,6,7,5,19,5.45958551414416,5.96614673912369,6.65801104587075,6.55677835615804,4.60517018598809,4.35670882668959,4.52178857704904,4.70953020131233,5.8111409929767,6.1463292576689,6.76849321164863,6.70196036600254
2012-06-07 20:00:00,2,1,2,1,27.06,31.06,36,19.9995,4.34380542185368,5.99893656194668,6.17170059741091,2012,6,7,5,20,5.96614673912369,6.65801104587075,6.55677835615804,6.28785856016178,4.35670882668959,4.52178857704904,4.70953020131233,4.18965474202643,6.1463292576689,6.76849321164863,6.70196036600254,6.40191719672719
2012-06-07 21:00:00,2,1,2,1,25.42,31.06,41,22.0028,3.43398720448515,5.64897423816121,5.74939298590825,2012,6,7,5,21,6.65801104587075,6.55677835615804,6.28785856016178,5.99893656194668,4.52178857704904,4.70953020131233,4.18965474202643,4.34380542185368,6.76849321164863,6.70196036600254,6.40191719672719,6.17170059741091
2012-06-07 22:00:00,2,1,2,1,24.6,31.06,46,11.0014,3.58351893845611,5.26785815906333,5.43372200355424,2012,6,7,5,22,6.55677835615804,6.28785856016178,5.99893656194668,5.64897423816121,4.70953020131233,4.18965474202643,4.34380542185368,3.43398720448515,6.70196036600254,6.40191719672719,6.17170059741091,5.74939298590825
2012-06-07 23:00:00,2,1,2,1,22.96,26.515,52,8.9981,3.76120011569356,4.91265488573605,5.18178355029209,2012,6,7,5,23,6.28785856016178,5.99893656194668,5.64897423816121,5.26785815906333,4.18965474202643,4.34380542185368,3.43398720448515,3.58351893845611,6.40191719672719,6.17170059741091,5.74939298590825,5.43372200355424
2012-06-08 00:00:00,2,1,2,1,22.96,26.515,56,11.0014,2.94443897916644,4.0943445622221,4.35670882668959,2012,6,8,6,0,5.99893656194668,5.64897423816121,5.26785815906333,4.91265488573605,4.34380542185368,3.43398720448515,3.58351893845611,3.76120011569356,6.17170059741091,5.74939298590825,5.43372200355424,5.18178355029209
2012-06-08 01:00:00,2,1,2,1,22.96,26.515,56,11.0014,1.6094379124341,3.25809653802148,3.40119738166216,2012,6,8,6,1,5.64897423816121,5.26785815906333,4.91265488573605,4.0943445622221,3.43398720448515,3.58351893845611,3.76120011569356,2.94443897916644,5.74939298590825,5.43372200355424,5.18178355029209,4.35670882668959
2012-06-08 02:00:00,2,1,2,1,22.96,26.515,56,0,1.09861228866811,2.89037175789616,2.99573227355399,2012,6,8,6,2,5.26785815906333,4.91265488573605,4.0943445622221,3.25809653802148,3.58351893845611,3.76120011569356,2.94443897916644,1.6094379124341,5.43372200355424,5.18178355029209,4.35670882668959,3.40119738166216
2012-06-08 03:00:00,2,1,2,1,22.14,25.76,60,6.0032,0,2.19722457733622,2.19722457733622,2012,6,8,6,3,4.91265488573605,4.0943445622221,3.25809653802148,2.89037175789616,3.76120011569356,2.94443897916644,1.6094379124341,1.09861228866811,5.18178355029209,4.35670882668959,3.40119738166216,2.99573227355399
2012-06-08 04:00:00,2,1,2,1,21.32,25,63,0,0.693147180559945,2.30258509299405,2.39789527279837,2012,6,8,6,4,4.0943445622221,3.25809653802148,2.89037175789616,2.19722457733622,2.94443897916644,1.6094379124341,1.09861228866811,0,4.35670882668959,3.40119738166216,2.99573227355399,2.19722457733622
2012-06-08 05:00:00,2,1,2,1,20.5,24.24,72,7.0015,0.693147180559945,3.36729582998647,3.40119738166216,2012,6,8,6,5,3.25809653802148,2.89037175789616,2.19722457733622,2.30258509299405,1.6094379124341,1.09861228866811,0,0.693147180559945,3.40119738166216,2.99573227355399,2.19722457733622,2.39789527279837
2012-06-08 06:00:00,2,1,2,1,21.32,25,68,6.0032,2.19722457733622,4.88280192258637,4.9416424226093,2012,6,8,6,6,2.89037175789616,2.19722457733622,2.30258509299405,3.36729582998647,1.09861228866811,0,0.693147180559945,0.693147180559945,2.99573227355399,2.19722457733622,2.39789527279837,3.40119738166216
2012-06-08 07:00:00,2,1,2,1,21.32,25,72,7.0015,2.99573227355399,6.01615715969835,6.06145691892802,2012,6,8,6,7,2.19722457733622,2.30258509299405,3.36729582998647,4.88280192258637,0,0.693147180559945,0.693147180559945,2.19722457733622,2.19722457733622,2.39789527279837,3.40119738166216,4.9416424226093
2012-06-08 08:00:00,2,1,2,1,23.78,27.275,60,6.0032,3.63758615972639,6.49828214947643,6.55250788703459,2012,6,8,6,8,2.30258509299405,3.36729582998647,4.88280192258637,6.01615715969835,0.693147180559945,0.693147180559945,2.19722457733622,2.99573227355399,2.39789527279837,3.40119738166216,4.9416424226093,6.06145691892802
2012-06-08 09:00:00,2,1,2,1,25.42,31.06,53,11.0014,3.87120101090789,5.8171111599632,5.94803498918065,2012,6,8,6,9,3.36729582998647,4.88280192258637,6.01615715969835,6.49828214947643,0.693147180559945,2.19722457733622,2.99573227355399,3.63758615972639,3.40119738166216,4.9416424226093,6.06145691892802,6.55250788703459
2012-06-08 10:00:00,2,1,2,1,27.06,31.06,47,16.9979,4.14313472639153,5.23644196282995,5.52146091786225,2012,6,8,6,10,4.88280192258637,6.01615715969835,6.49828214947643,5.8171111599632,2.19722457733622,2.99573227355399,3.63758615972639,3.87120101090789,4.9416424226093,6.06145691892802,6.55250788703459,5.94803498918065
2012-06-08 11:00:00,2,1,2,1,28.7,31.82,42,16.9979,4.18965474202643,5.29831736654804,5.57972982598622,2012,6,8,6,11,6.01615715969835,6.49828214947643,5.8171111599632,5.23644196282995,2.99573227355399,3.63758615972639,3.87120101090789,4.14313472639153,6.06145691892802,6.55250788703459,5.94803498918065,5.52146091786225
2012-06-08 12:00:00,2,1,2,1,29.52,32.575,39,22.0028,4.49980967033027,5.63835466933375,5.91350300563827,2012,6,8,6,12,6.49828214947643,5.8171111599632,5.23644196282995,5.29831736654804,3.63758615972639,3.87120101090789,4.14313472639153,4.18965474202643,6.55250788703459,5.94803498918065,5.52146091786225,5.57972982598622
2012-06-08 13:00:00,2,1,2,1,30.34,32.575,37,16.9979,4.86753445045558,5.66296048013595,6.0330862217988,2012,6,8,6,13,5.8171111599632,5.23644196282995,5.29831736654804,5.63835466933375,3.87120101090789,4.14313472639153,4.18965474202643,4.49980967033027,5.94803498918065,5.52146091786225,5.57972982598622,5.91350300563827
2012-06-08 14:00:00,2,1,2,1,31.16,33.335,31,26.0027,4.85981240436167,5.50533153593236,5.92425579741453,2012,6,8,6,14,5.23644196282995,5.29831736654804,5.63835466933375,5.66296048013595,4.14313472639153,4.18965474202643,4.49980967033027,4.86753445045558,5.52146091786225,5.57972982598622,5.91350300563827,6.0330862217988
2012-06-08 15:00:00,2,1,2,1,31.16,33.335,29,19.0012,4.59511985013459,5.7037824746562,5.98645200528444,2012,6,8,6,15,5.29831736654804,5.63835466933375,5.66296048013595,5.50533153593236,4.18965474202643,4.49980967033027,4.86753445045558,4.85981240436167,5.57972982598622,5.91350300563827,6.0330862217988,5.92425579741453
2012-06-08 16:00:00,2,1,2,1,31.16,33.335,29,19.9995,4.71849887129509,6.02344759296103,6.26149168432104,2012,6,8,6,16,5.63835466933375,5.66296048013595,5.50533153593236,5.7037824746562,4.49980967033027,4.86753445045558,4.85981240436167,4.59511985013459,5.91350300563827,6.0330862217988,5.92425579741453,5.98645200528444
2012-06-08 17:00:00,2,1,2,1,31.16,33.335,29,12.998,4.74493212836325,6.52209279817015,6.67708346124714,2012,6,8,6,17,5.66296048013595,5.50533153593236,5.7037824746562,6.02344759296103,4.86753445045558,4.85981240436167,4.59511985013459,4.71849887129509,6.0330862217988,5.92425579741453,5.98645200528444,6.26149168432104
2012-06-08 18:00:00,2,1,2,1,31.16,33.335,27,15.0013,4.99721227376411,6.3578422665081,6.58479139238572,2012,6,8,6,18,5.50533153593236,5.7037824746562,6.02344759296103,6.52209279817015,4.85981240436167,4.59511985013459,4.71849887129509,4.74493212836325,5.92425579741453,5.98645200528444,6.26149168432104,6.67708346124714
2012-06-08 19:00:00,2,1,2,1,30.34,32.575,30,15.0013,4.56434819146784,6.13339804299665,6.32076829425058,2012,6,8,6,19,5.7037824746562,6.02344759296103,6.52209279817015,6.3578422665081,4.59511985013459,4.71849887129509,4.74493212836325,4.99721227376411,5.98645200528444,6.26149168432104,6.67708346124714,6.58479139238572
2012-06-08 20:00:00,2,1,2,1,29.52,32.575,32,8.9981,4.77068462446567,5.67675380226828,6.0137151560428,2012,6,8,6,20,6.02344759296103,6.52209279817015,6.3578422665081,6.13339804299665,4.71849887129509,4.74493212836325,4.99721227376411,4.56434819146784,6.26149168432104,6.67708346124714,6.58479139238572,6.32076829425058
2012-06-08 21:00:00,2,1,2,1,28.7,31.82,37,8.9981,4.43081679884331,5.54907608489522,5.82894561761021,2012,6,8,6,21,6.52209279817015,6.3578422665081,6.13339804299665,5.67675380226828,4.74493212836325,4.99721227376411,4.56434819146784,4.77068462446567,6.67708346124714,6.58479139238572,6.32076829425058,6.0137151560428
2012-06-08 22:00:00,2,1,2,1,27.88,31.82,41,7.0015,4.12713438504509,5.44241771052179,5.67675380226828,2012,6,8,6,22,6.3578422665081,6.13339804299665,5.67675380226828,5.54907608489522,4.99721227376411,4.56434819146784,4.77068462446567,4.43081679884331,6.58479139238572,6.32076829425058,6.0137151560428,5.82894561761021
2012-06-08 23:00:00,2,1,2,1,26.24,31.06,57,11.0014,3.97029191355212,5.0998664278242,5.37527840768417,2012,6,8,6,23,6.13339804299665,5.67675380226828,5.54907608489522,5.44241771052179,4.56434819146784,4.77068462446567,4.43081679884331,4.12713438504509,6.32076829425058,6.0137151560428,5.82894561761021,5.67675380226828
2012-06-09 00:00:00,2,1,1,1,26.24,31.06,53,7.0015,4.00733318523247,5.03043792139244,5.33271879326537,2012,6,9,7,0,5.67675380226828,5.54907608489522,5.44241771052179,5.0998664278242,4.77068462446567,4.43081679884331,4.12713438504509,3.97029191355212,6.0137151560428,5.82894561761021,5.67675380226828,5.37527840768417
2012-06-09 01:00:00,2,1,1,1,26.24,31.06,53,6.0032,3.55534806148941,4.49980967033027,4.82028156560504,2012,6,9,7,1,5.54907608489522,5.44241771052179,5.0998664278242,5.03043792139244,4.43081679884331,4.12713438504509,3.97029191355212,4.00733318523247,5.82894561761021,5.67675380226828,5.37527840768417,5.33271879326537
2012-06-09 02:00:00,2,1,1,1,26.24,31.06,50,15.0013,3.09104245335832,4.23410650459726,4.49980967033027,2012,6,9,7,2,5.44241771052179,5.0998664278242,5.03043792139244,4.49980967033027,4.12713438504509,3.97029191355212,4.00733318523247,3.55534806148941,5.67675380226828,5.37527840768417,5.33271879326537,4.82028156560504
2012-06-09 03:00:00,2,1,1,1,25.42,31.06,57,0,2.56494935746154,3.36729582998647,3.71357206670431,2012,6,9,7,3,5.0998664278242,5.03043792139244,4.49980967033027,4.23410650459726,3.97029191355212,4.00733318523247,3.55534806148941,3.09104245335832,5.37527840768417,5.33271879326537,4.82028156560504,4.49980967033027
2012-06-09 04:00:00,2,1,1,1,25.42,31.06,57,0,1.09861228866811,1.94591014905531,2.19722457733622,2012,6,9,7,4,5.03043792139244,4.49980967033027,4.23410650459726,3.36729582998647,4.00733318523247,3.55534806148941,3.09104245335832,2.56494935746154,5.33271879326537,4.82028156560504,4.49980967033027,3.71357206670431
2012-06-09 05:00:00,2,1,1,1,24.6,31.06,56,7.0015,1.6094379124341,2.77258872223978,2.99573227355399,2012,6,9,7,5,4.49980967033027,4.23410650459726,3.36729582998647,1.94591014905531,3.55534806148941,3.09104245335832,2.56494935746154,1.09861228866811,4.82028156560504,4.49980967033027,3.71357206670431,2.19722457733622
2012-06-09 06:00:00,2,1,1,1,22.96,26.515,64,7.0015,2.89037175789616,4.15888308335967,4.39444915467244,2012,6,9,7,6,4.23410650459726,3.36729582998647,1.94591014905531,2.77258872223978,3.09104245335832,2.56494935746154,1.09861228866811,1.6094379124341,4.49980967033027,3.71357206670431,2.19722457733622,2.99573227355399
2012-06-09 07:00:00,2,1,1,1,23.78,27.275,64,7.0015,3.29583686600433,4.12713438504509,4.47733681447821,2012,6,9,7,7,3.36729582998647,1.94591014905531,2.77258872223978,4.15888308335967,2.56494935746154,1.09861228866811,1.6094379124341,2.89037175789616,3.71357206670431,2.19722457733622,2.99573227355399,4.39444915467244
2012-06-09 08:00:00,2,1,1,1,25.42,30.305,61,7.0015,3.76120011569356,5.31320597904179,5.50125821054473,2012,6,9,7,8,1.94591014905531,2.77258872223978,4.15888308335967,4.12713438504509,1.09861228866811,1.6094379124341,2.89037175789616,3.29583686600433,2.19722457733622,2.99573227355399,4.39444915467244,4.47733681447821
2012-06-09 09:00:00,2,1,1,1,26.24,31.06,57,11.0014,4.60517018598809,5.48893772615669,5.83188247728352,2012,6,9,7,9,2.77258872223978,4.15888308335967,4.12713438504509,5.31320597904179,1.6094379124341,2.89037175789616,3.29583686600433,3.76120011569356,2.99573227355399,4.39444915467244,4.47733681447821,5.50125821054473
2012-06-09 10:00:00,2,1,1,1,28.7,32.575,51,7.0015,5.12989871492307,5.70044357339069,6.1463292576689,2012,6,9,7,10,4.15888308335967,4.12713438504509,5.31320597904179,5.48893772615669,2.89037175789616,3.29583686600433,3.76120011569356,4.60517018598809,4.39444915467244,4.47733681447821,5.50125821054473,5.83188247728352
2012-06-09 11:00:00,2,1,1,1,31.16,33.335,35,0,5.3890717298165,5.8636311755981,6.3456363608286,2012,6,9,7,11,4.12713438504509,5.31320597904179,5.48893772615669,5.70044357339069,3.29583686600433,3.76120011569356,4.60517018598809,5.12989871492307,4.47733681447821,5.50125821054473,5.83188247728352,6.1463292576689
2012-06-09 12:00:00,2,1,1,1,32.8,34.85,29,16.9979,5.28320372873799,5.8171111599632,6.27664348934164,2012,6,9,7,12,5.31320597904179,5.48893772615669,5.70044357339069,5.8636311755981,3.76120011569356,4.60517018598809,5.12989871492307,5.3890717298165,5.50125821054473,5.83188247728352,6.1463292576689,6.3456363608286
2012-06-09 13:00:00,2,1,1,1,33.62,34.85,24,19.0012,5.46806014113513,5.85793315448346,6.37331978957701,2012,6,9,7,13,5.48893772615669,5.70044357339069,5.8636311755981,5.8171111599632,4.60517018598809,5.12989871492307,5.3890717298165,5.28320372873799,5.83188247728352,6.1463292576689,6.3456363608286,6.27664348934164
2012-06-09 14:00:00,2,1,1,1,33.62,34.85,23,12.998,5.48063892334199,5.87211778947542,6.38687931936265,2012,6,9,7,14,5.70044357339069,5.8636311755981,5.8171111599632,5.85793315448346,5.12989871492307,5.3890717298165,5.28320372873799,5.46806014113513,6.1463292576689,6.3456363608286,6.27664348934164,6.37331978957701
2012-06-09 15:00:00,2,1,1,1,34.44,35.605,20,19.9995,5.3890717298165,5.82304589548302,6.32076829425058,2012,6,9,7,15,5.8636311755981,5.8171111599632,5.85793315448346,5.87211778947542,5.3890717298165,5.28320372873799,5.46806014113513,5.48063892334199,6.3456363608286,6.27664348934164,6.37331978957701,6.38687931936265
2012-06-09 16:00:00,2,1,1,1,33.62,34.85,24,12.998,5.39362754635236,5.75574221358691,6.28226674689601,2012,6,9,7,16,5.8171111599632,5.85793315448346,5.87211778947542,5.82304589548302,5.28320372873799,5.46806014113513,5.48063892334199,5.3890717298165,6.27664348934164,6.37331978957701,6.38687931936265,6.32076829425058
2012-06-09 17:00:00,2,1,1,1,34.44,35.605,24,0,5.47646355193151,5.55295958492162,6.20657592672493,2012,6,9,7,17,5.85793315448346,5.87211778947542,5.82304589548302,5.75574221358691,5.46806014113513,5.48063892334199,5.3890717298165,5.39362754635236,6.37331978957701,6.38687931936265,6.32076829425058,6.28226674689601
2012-06-09 18:00:00,2,1,1,1,33.62,34.85,24,15.0013,5.17048399503815,5.62401750618734,6.11368217983223,2012,6,9,7,18,5.87211778947542,5.82304589548302,5.75574221358691,5.55295958492162,5.48063892334199,5.3890717298165,5.39362754635236,5.47646355193151,6.38687931936265,6.32076829425058,6.28226674689601,6.20657592672493
2012-06-09 19:00:00,2,1,1,1,32.8,34.85,29,11.0014,4.85981240436167,5.4510384535657,5.88887795833288,2012,6,9,7,19,5.82304589548302,5.75574221358691,5.55295958492162,5.62401750618734,5.3890717298165,5.39362754635236,5.47646355193151,5.17048399503815,6.32076829425058,6.28226674689601,6.20657592672493,6.11368217983223
2012-06-09 20:00:00,2,1,1,1,31.16,33.335,35,15.0013,4.83628190695148,5.47646355193151,5.89715386763674,2012,6,9,7,20,5.75574221358691,5.55295958492162,5.62401750618734,5.4510384535657,5.39362754635236,5.47646355193151,5.17048399503815,4.85981240436167,6.28226674689601,6.20657592672493,6.11368217983223,5.88887795833288
